uei,district_norm,state,issue_date,label,latitude,longitude,n_missing_features,rain_prev_3d_mm,rain_prev_7d_mm,rain_prev_14d_mm,et0_prev_7d_mm,forecast_rain_0_24h_mm,forecast_rain_24_48h_mm,river_discharge_current_m3s,river_discharge_change_pct,elevation_m,slope_proxy_pct,historical_flood_event_count_district,historical_flood_years_count,distance_to_nearest_recorded_flood_event_km,days_since_last_recorded_flood
NEG-jorhat-2022-09-02,jorhat,,2022-09-02,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,126,42,0.0,76
NEG-jorhat-2022-02-08,jorhat,,2022-02-08,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,120,41,0.0,157
NEG-jorhat-2021-01-17,jorhat,,2021-01-17,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,113,40,0.0,374
NEG-jorhat-2023-12-14,jorhat,,2023-12-14,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,136,43,0.0,104
NEG-jorhat-2021-07-02,jorhat,,2021-07-02,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,113,40,0.0,540
NEG-jorhat-2018-07-03,jorhat,,2018-07-03,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,106,38,0.0,19
NEG-jorhat-2021-11-16,jorhat,,2021-11-16,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,120,41,0.0,73
NEG-jorhat-2015-08-05,jorhat,,2015-08-05,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,90,35,0.0,22
NEG-jorhat-2018-11-08,jorhat,,2018-11-08,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,106,38,0.0,147
NEG-jorhat-2020-12-31,jorhat,,2020-12-31,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,113,40,0.0,357
NEG-jorhat-2023-09-24,jorhat,,2023-09-24,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,136,43,0.0,23
NEG-jorhat-2020-04-04,jorhat,,2020-04-04,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,113,40,0.0,86
NEG-jorhat-2020-02-03,jorhat,,2020-02-03,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,113,40,0.0,25
NEG-jorhat-2020-09-30,jorhat,,2020-09-30,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,113,40,0.0,265
NEG-jorhat-2020-04-05,jorhat,,2020-04-05,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,113,40,0.0,87
NEG-jorhat-2021-06-08,jorhat,,2021-06-08,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,113,40,0.0,516
NEG-jorhat-2023-03-25,jorhat,,2023-03-25,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,127,42,0.0,166
NEG-jorhat-2018-09-19,jorhat,,2018-09-19,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,106,38,0.0,97
NEG-jorhat-2019-09-21,jorhat,,2019-09-21,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,108,39,0.0,256
NEG-jorhat-2018-12-16,jorhat,,2018-12-16,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,106,38,0.0,185
NEG-jorhat-2023-12-14,jorhat,,2023-12-14,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,136,43,0.0,104
NEG-jorhat-2018-04-21,jorhat,,2018-04-21,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,105,37,0.0,195
NEG-jorhat-2018-03-30,jorhat,,2018-03-30,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,105,37,0.0,173
NEG-jorhat-2016-11-17,jorhat,,2016-11-17,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,99,36,0.0,108
NEG-jorhat-2015-05-25,jorhat,,2015-05-25,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,88,35,0.0,95
NEG-jorhat-2023-05-28,jorhat,,2023-05-28,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,127,42,0.0,230
NEG-jorhat-2018-05-30,jorhat,,2018-05-30,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,105,37,0.0,234
NEG-jorhat-2023-02-25,jorhat,,2023-02-25,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,127,42,0.0,138
NEG-jorhat-2023-10-21,jorhat,,2023-10-21,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,136,43,0.0,50
NEG-jorhat-2021-04-27,jorhat,,2021-04-27,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,113,40,0.0,474
NEG-jorhat-2017-12-02,jorhat,,2017-12-02,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,105,37,0.0,55
NEG-jorhat-2022-01-21,jorhat,,2022-01-21,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,120,41,0.0,139
NEG-jorhat-2020-04-22,jorhat,,2020-04-22,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,113,40,0.0,104
NEG-jorhat-2021-06-26,jorhat,,2021-06-26,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,113,40,0.0,534
NEG-jorhat-2016-11-23,jorhat,,2016-11-23,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,99,36,0.0,114
NEG-jorhat-2021-06-04,jorhat,,2021-06-04,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,113,40,0.0,512
NEG-jorhat-2015-07-31,jorhat,,2015-07-31,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,90,35,0.0,17
NEG-jorhat-2018-04-10,jorhat,,2018-04-10,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,105,37,0.0,184
NEG-jorhat-2023-04-09,jorhat,,2023-04-09,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,127,42,0.0,181
NEG-jorhat-2022-01-01,jorhat,,2022-01-01,0,26.75751,94.20306,8,,,,,,,,,92.0,0.45,120,41,0.0,119
NEG-junagadh-2015-04-22,junagadh,,2015-04-22,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,35,23,0.0,573
NEG-junagadh-2018-03-20,junagadh,,2018-03-20,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,38,26,0.0,438
NEG-junagadh-2020-06-08,junagadh,,2020-06-08,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,42,29,0.0,154
NEG-junagadh-2015-12-04,junagadh,,2015-12-04,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,36,24,0.0,174
NEG-junagadh-2015-11-11,junagadh,,2015-11-11,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,36,24,0.0,151
NEG-junagadh-2023-10-16,junagadh,,2023-10-16,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,52,32,0.0,87
NEG-junagadh-2018-02-12,junagadh,,2018-02-12,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,38,26,0.0,402
NEG-junagadh-2017-10-29,junagadh,,2017-10-29,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,38,26,0.0,296
NEG-junagadh-2016-06-26,junagadh,,2016-06-26,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,37,25,0.0,25
NEG-junagadh-2021-11-27,junagadh,,2021-11-27,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,47,30,0.0,81
NEG-junagadh-2018-02-24,junagadh,,2018-02-24,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,38,26,0.0,414
NEG-junagadh-2018-02-01,junagadh,,2018-02-01,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,38,26,0.0,391
NEG-junagadh-2017-11-18,junagadh,,2017-11-18,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,38,26,0.0,316
NEG-junagadh-2015-02-28,junagadh,,2015-02-28,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,35,23,0.0,520
NEG-junagadh-2023-04-25,junagadh,,2023-04-25,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,49,31,0.0,287
NEG-junagadh-2016-04-01,junagadh,,2016-04-01,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,36,24,0.0,293
NEG-junagadh-2021-10-09,junagadh,,2021-10-09,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,47,30,0.0,32
NEG-junagadh-2016-12-16,junagadh,,2016-12-16,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,37,25,0.0,198
NEG-junagadh-2021-08-20,junagadh,,2021-08-20,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,46,29,0.0,302
NEG-junagadh-2023-04-15,junagadh,,2023-04-15,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,49,31,0.0,277
NEG-junagadh-2016-09-11,junagadh,,2016-09-11,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,37,25,0.0,102
NEG-junagadh-2022-05-23,junagadh,,2022-05-23,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,47,30,0.0,258
NEG-junagadh-2019-02-23,junagadh,,2019-02-23,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,41,28,0.0,45
NEG-junagadh-2016-12-19,junagadh,,2016-12-19,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,37,25,0.0,201
NEG-junagadh-2017-12-06,junagadh,,2017-12-06,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,38,26,0.0,334
NEG-junagadh-2023-10-11,junagadh,,2023-10-11,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,52,32,0.0,82
NEG-junagadh-2022-11-10,junagadh,,2022-11-10,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,49,31,0.0,121
NEG-junagadh-2017-08-25,junagadh,,2017-08-25,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,38,26,0.0,231
NEG-junagadh-2020-06-09,junagadh,,2020-06-09,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,42,29,0.0,155
NEG-junagadh-2023-12-19,junagadh,,2023-12-19,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,52,32,0.0,151
NEG-junagadh-2020-11-30,junagadh,,2020-11-30,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,46,29,0.0,39
NEG-junagadh-2015-05-16,junagadh,,2015-05-16,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,35,23,0.0,597
NEG-junagadh-2018-11-05,junagadh,,2018-11-05,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,39,27,0.0,115
NEG-junagadh-2015-12-12,junagadh,,2015-12-12,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,36,24,0.0,182
NEG-junagadh-2016-08-17,junagadh,,2016-08-17,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,37,25,0.0,77
NEG-junagadh-2016-09-23,junagadh,,2016-09-23,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,37,25,0.0,114
NEG-junagadh-2020-07-24,junagadh,,2020-07-24,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,42,29,0.0,200
NEG-junagadh-2023-06-11,junagadh,,2023-06-11,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,49,31,0.0,334
NEG-junagadh-2019-08-19,junagadh,,2019-08-19,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,41,28,0.0,222
NEG-junagadh-2023-08-22,junagadh,,2023-08-22,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,52,32,0.0,32
NEG-junagadh-2019-04-19,junagadh,,2019-04-19,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,41,28,0.0,100
NEG-junagadh-2017-09-01,junagadh,,2017-09-01,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,38,26,0.0,238
NEG-junagadh-2022-05-30,junagadh,,2022-05-30,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,47,30,0.0,265
NEG-junagadh-2019-12-08,junagadh,,2019-12-08,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,41,28,0.0,333
NEG-junagadh-2023-02-21,junagadh,,2023-02-21,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,49,31,0.0,224
NEG-junagadh-2022-02-24,junagadh,,2022-02-24,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,47,30,0.0,170
NEG-junagadh-2016-11-16,junagadh,,2016-11-16,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,37,25,0.0,168
NEG-junagadh-2017-05-13,junagadh,,2017-05-13,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,38,26,0.0,127
NEG-junagadh-2021-06-24,junagadh,,2021-06-24,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,46,29,0.0,245
NEG-junagadh-2023-03-27,junagadh,,2023-03-27,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,49,31,0.0,258
NEG-junagadh-2018-11-14,junagadh,,2018-11-14,0,21.51966,70.45981,8,,,,,,,,,93.0,2.432,39,27,0.0,124
NEG-kachchh-2015-08-11,kachchh,,2015-08-11,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,21,13,0.0,59
NEG-kachchh-2022-03-15,kachchh,,2022-03-15,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,29,17,0.0,509
NEG-kachchh-2017-12-18,kachchh,,2017-12-18,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,23,15,0.0,346
NEG-kachchh-2023-06-22,kachchh,,2023-06-22,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,31,18,0.0,345
NEG-kachchh-2016-04-20,kachchh,,2016-04-20,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,21,13,0.0,312
NEG-kachchh-2015-08-04,kachchh,,2015-08-04,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,21,13,0.0,52
NEG-kachchh-2016-11-17,kachchh,,2016-11-17,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,22,14,0.0,169
NEG-kachchh-2020-03-15,kachchh,,2020-03-15,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,26,17,0.0,69
NEG-kachchh-2019-06-22,kachchh,,2019-06-22,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,25,16,0.0,164
NEG-kachchh-2020-05-04,kachchh,,2020-05-04,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,26,17,0.0,119
NEG-kachchh-2018-05-19,kachchh,,2018-05-19,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,23,15,0.0,498
NEG-kachchh-2020-05-04,kachchh,,2020-05-04,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,26,17,0.0,119
NEG-kachchh-2023-05-15,kachchh,,2023-05-15,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,31,18,0.0,307
NEG-kachchh-2023-06-09,kachchh,,2023-06-09,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,31,18,0.0,332
NEG-kachchh-2020-12-21,kachchh,,2020-12-21,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,29,17,0.0,60
NEG-kachchh-2017-08-15,kachchh,,2017-08-15,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,23,15,0.0,221
NEG-kachchh-2019-04-05,kachchh,,2019-04-05,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,25,16,0.0,86
NEG-kachchh-2022-08-31,kachchh,,2022-08-31,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,31,18,0.0,50
NEG-kachchh-2022-11-30,kachchh,,2022-11-30,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,31,18,0.0,141
NEG-kachchh-2019-05-17,kachchh,,2019-05-17,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,25,16,0.0,128
NEG-kachchh-2020-04-27,kachchh,,2020-04-27,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,26,17,0.0,112
NEG-kachchh-2017-12-11,kachchh,,2017-12-11,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,23,15,0.0,339
NEG-kachchh-2016-08-17,kachchh,,2016-08-17,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,22,14,0.0,77
NEG-kachchh-2020-12-12,kachchh,,2020-12-12,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,29,17,0.0,51
NEG-kachchh-2019-11-16,kachchh,,2019-11-16,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,25,16,0.0,311
NEG-kachchh-2015-02-18,kachchh,,2015-02-18,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,20,12,0.0,510
NEG-kachchh-2018-03-28,kachchh,,2018-03-28,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,23,15,0.0,446
NEG-kachchh-2023-12-10,kachchh,,2023-12-10,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,31,18,0.0,516
NEG-kachchh-2019-04-14,kachchh,,2019-04-14,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,25,16,0.0,95
NEG-kachchh-2022-08-11,kachchh,,2022-08-11,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,31,18,0.0,30
NEG-kachchh-2018-07-17,kachchh,,2018-07-17,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,23,15,0.0,557
NEG-kachchh-2020-12-11,kachchh,,2020-12-11,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,29,17,0.0,50
NEG-kachchh-2022-08-29,kachchh,,2022-08-29,0,26.05654,76.61051,8,,,,,,,,,226.0,0.721,31,18,0.0,48
NEG-kalaburagi-2015-06-18,kalaburagi,,2015-06-18,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,35,19,0.0,289
NEG-kalaburagi-2016-02-03,kalaburagi,,2016-02-03,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,36,20,0.0,125
NEG-kalaburagi-2020-12-16,kalaburagi,,2020-12-16,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,341
NEG-kalaburagi-2022-02-23,kalaburagi,,2022-02-23,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,775
NEG-kalaburagi-2018-12-20,kalaburagi,,2018-12-20,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,447
NEG-kalaburagi-2019-11-04,kalaburagi,,2019-11-04,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,766
NEG-kalaburagi-2021-11-05,kalaburagi,,2021-11-05,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,665
NEG-kalaburagi-2022-04-24,kalaburagi,,2022-04-24,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,835
NEG-kalaburagi-2018-01-21,kalaburagi,,2018-01-21,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,114
NEG-kalaburagi-2018-10-04,kalaburagi,,2018-10-04,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,370
NEG-kalaburagi-2018-01-12,kalaburagi,,2018-01-12,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,105
NEG-kalaburagi-2017-12-29,kalaburagi,,2017-12-29,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,91
NEG-kalaburagi-2023-12-31,kalaburagi,,2023-12-31,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,53,25,0.0,179
NEG-kalaburagi-2016-02-07,kalaburagi,,2016-02-07,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,36,20,0.0,129
NEG-kalaburagi-2017-11-11,kalaburagi,,2017-11-11,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,43
NEG-kalaburagi-2022-05-04,kalaburagi,,2022-05-04,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,845
NEG-kalaburagi-2021-07-20,kalaburagi,,2021-07-20,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,557
NEG-kalaburagi-2019-05-22,kalaburagi,,2019-05-22,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,600
NEG-kalaburagi-2020-03-03,kalaburagi,,2020-03-03,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,53
NEG-kalaburagi-2023-09-02,kalaburagi,,2023-09-02,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,53,25,0.0,59
NEG-kalaburagi-2023-05-27,kalaburagi,,2023-05-27,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,52,24,0.0,260
NEG-kalaburagi-2017-09-17,kalaburagi,,2017-09-17,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,42,22,0.0,19
NEG-kalaburagi-2023-03-27,kalaburagi,,2023-03-27,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,52,24,0.0,199
NEG-kalaburagi-2021-08-08,kalaburagi,,2021-08-08,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,576
NEG-kalaburagi-2023-08-22,kalaburagi,,2023-08-22,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,53,25,0.0,48
NEG-kalaburagi-2017-03-09,kalaburagi,,2017-03-09,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,40,21,0.0,168
NEG-kalaburagi-2020-10-30,kalaburagi,,2020-10-30,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,294
NEG-kalaburagi-2018-10-14,kalaburagi,,2018-10-14,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,380
NEG-kalaburagi-2022-08-07,kalaburagi,,2022-08-07,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,51,24,0.0,16
NEG-kalaburagi-2022-09-28,kalaburagi,,2022-09-28,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,52,24,0.0,19
NEG-kalaburagi-2017-01-06,kalaburagi,,2017-01-06,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,40,21,0.0,106
NEG-kalaburagi-2018-07-07,kalaburagi,,2018-07-07,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,281
NEG-kalaburagi-2021-02-21,kalaburagi,,2021-02-21,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,408
NEG-kalaburagi-2015-02-13,kalaburagi,,2015-02-13,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,35,19,0.0,164
NEG-kalaburagi-2015-02-04,kalaburagi,,2015-02-04,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,35,19,0.0,155
NEG-kalaburagi-2015-02-18,kalaburagi,,2015-02-18,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,35,19,0.0,169
NEG-kalaburagi-2019-08-12,kalaburagi,,2019-08-12,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,682
NEG-kalaburagi-2016-02-05,kalaburagi,,2016-02-05,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,36,20,0.0,127
NEG-kalaburagi-2020-11-21,kalaburagi,,2020-11-21,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,316
NEG-kalaburagi-2016-03-01,kalaburagi,,2016-03-01,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,36,20,0.0,152
NEG-kalaburagi-2018-12-10,kalaburagi,,2018-12-10,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,437
NEG-kalaburagi-2017-06-17,kalaburagi,,2017-06-17,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,40,21,0.0,268
NEG-kalaburagi-2023-02-18,kalaburagi,,2023-02-18,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,52,24,0.0,162
NEG-kalaburagi-2018-03-06,kalaburagi,,2018-03-06,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,158
NEG-kalaburagi-2017-10-28,kalaburagi,,2017-10-28,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,43,22,0.0,29
NEG-kalaburagi-2017-03-01,kalaburagi,,2017-03-01,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,40,21,0.0,160
NEG-kalaburagi-2015-05-20,kalaburagi,,2015-05-20,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,35,19,0.0,260
NEG-kalaburagi-2015-04-08,kalaburagi,,2015-04-08,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,35,19,0.0,218
NEG-kalaburagi-2021-12-12,kalaburagi,,2021-12-12,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,702
NEG-kalaburagi-2016-01-12,kalaburagi,,2016-01-12,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,36,20,0.0,103
NEG-kalaburagi-2015-08-21,kalaburagi,,2015-08-21,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,35,19,0.0,353
NEG-kalaburagi-2021-08-30,kalaburagi,,2021-08-30,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,598
NEG-kalaburagi-2022-05-13,kalaburagi,,2022-05-13,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,49,23,0.0,854
NEG-kalaburagi-2017-06-07,kalaburagi,,2017-06-07,0,17.33583,76.83757,8,,,,,,,,,469.0,1.261,40,21,0.0,258
NEG-kalahandi-2022-02-26,kalahandi,,2022-02-26,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,35,26,0.0,167
NEG-kalahandi-2016-05-13,kalahandi,,2016-05-13,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,28,21,0.0,242
NEG-kalahandi-2022-12-10,kalahandi,,2022-12-10,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,35,26,0.0,454
NEG-kalahandi-2016-05-06,kalahandi,,2016-05-06,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,28,21,0.0,235
NEG-kalahandi-2015-12-20,kalahandi,,2015-12-20,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,28,21,0.0,97
NEG-kalahandi-2021-10-12,kalahandi,,2021-10-12,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,35,26,0.0,30
NEG-kalahandi-2016-06-16,kalahandi,,2016-06-16,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,28,21,0.0,276
NEG-kalahandi-2019-03-20,kalahandi,,2019-03-20,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,32,24,0.0,71
NEG-kalahandi-2022-05-12,kalahandi,,2022-05-12,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,35,26,0.0,242
NEG-kalahandi-2023-07-26,kalahandi,,2023-07-26,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,35,26,0.0,682
NEG-kalahandi-2022-04-07,kalahandi,,2022-04-07,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,35,26,0.0,207
NEG-kalahandi-2021-05-07,kalahandi,,2021-05-07,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,34,25,0.0,288
NEG-kalahandi-2017-01-26,kalahandi,,2017-01-26,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,28,21,0.0,500
NEG-kalahandi-2016-03-30,kalahandi,,2016-03-30,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,28,21,0.0,198
NEG-kalahandi-2022-10-20,kalahandi,,2022-10-20,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,35,26,0.0,403
NEG-kalahandi-2017-01-24,kalahandi,,2017-01-24,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,28,21,0.0,498
NEG-kalahandi-2017-11-03,kalahandi,,2017-11-03,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,29,22,0.0,111
NEG-kalahandi-2018-04-21,kalahandi,,2018-04-21,0,20.13661,85.0799,8,,,,,,,,,98.0,1.441,29,22,0.0,280
